HeeJu,X
ABC,X
He,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,X
HeeJu,O
ABC,O
ABC,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,O
HeeJu,X
He,X
ABC,O
He,X
He,X
HeeJu,X
ABC,X
He,X
He,X
He,X
ABC,X
HeeJu,X
He,X
He,X
HeeJu,X
ABC,X
HeeJu,X
ABC,X
He,X
He,X
heeju,X
heeju,X
